City,Super Category (P0),Category (P1),Sub Category (P2),SKU ID,Image,Brand,SKU Name,SKU Size,MRP,SP,Link,Active?,Out of Stock?
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chutney Powder,40180559,https://www.bigbasket.com/media/uploads/p/s/40180559_5-mothers-recipe-tamarind-date-chutney.jpg,Mother's Recipe ,Tamarind Date Chutney,200 g,57.00,0.26,https://www.bigbasket.com/pd/40180559/mothers-recipe-tamarind-date-chutney-200-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Lime & Mango Pickle,40199934,https://www.bigbasket.com/media/uploads/p/s/40199934_5-indisecrets-organic-homestyle-mango-pickle.jpg,IndiSecrets,"Organic Homestyle Mango Pickle - North Style, No Added Preservatives",250 g,149.00,0.40,https://www.bigbasket.com/pd/40199934/indisecrets-organic-homestyle-mango-pickle-250-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Canned Food,100252949,https://www.bigbasket.com/media/uploads/p/s/100252949_7-del-monte-sliced-black-olives.jpg,Del Monte ,Sliced Black Olives,450 g,270.00,0.54,https://www.bigbasket.com/pd/100252949/del-monte-sliced-black-olives-450-g-jar/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chikki & Gajjak,40119398,https://www.bigbasket.com/media/uploads/p/s/40119398_9-paper-boat-chikki-peanut-bar.jpg,Paper Boat,"Chikki, Peanut Bar",16 g,42.00,7.00,https://www.bigbasket.com/pd/40119398/paper-boat-chikki-peanut-bar-16-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Fresh Sweets,40299551,https://www.bigbasket.com/media/uploads/p/s/40299551_1-daadis-bombay-ghee-halwa-mango-kiwi-flavour.jpg,Daadis,Bombay Ghee Halwa - Mango & Kiwi Flavour,200 g,120.00,0.55,https://www.bigbasket.com/pd/40299551/daadis-bombay-ghee-halwa-mango-kiwi-flavour-200-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Fresh Sweets,40299550,https://www.bigbasket.com/media/uploads/p/s/40299550_1-daadis-doodh-peda.jpg,Daadis,Doodh Peda,200 g,160.00,0.75,https://www.bigbasket.com/pd/40299550/daadis-doodh-peda-200-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Fresh Sweets,40299552,https://www.bigbasket.com/media/uploads/p/s/40299552_1-daadis-motichoor-ghee-laddoo.jpg,Daadis,Motichoor Ghee Laddoo,200 g,160.00,0.75,https://www.bigbasket.com/pd/40299552/daadis-motichoor-ghee-laddoo-200-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chikki & Gajjak,40236884,https://www.bigbasket.com/media/uploads/p/s/40236884_1-sda-peanut-chikki-made-with-jaggery-healthy-snack-protein-rich.jpg,SDA ,"Peanut Chikki - Made With jaggery, Healthy Snack, Protein Rich",200 g,80.00,0.40,https://www.bigbasket.com/pd/40236884/sda-peanut-chikki-made-with-jaggery-healthy-snack-protein-rich-200-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chikki & Gajjak,40202687,https://www.bigbasket.com/media/uploads/p/s/40202687_7-indisecrets-classic-peanut-chikkis.jpg,IndiSecrets,Classic Peanut Chikkis,100 g,75.00,0.45,https://www.bigbasket.com/pd/40202687/indisecrets-classic-peanut-chikkis-100-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,"Tinned, Packed Sweets",100022365,https://www.bigbasket.com/media/uploads/p/s/100022365_1-haldirams-soan-papdi.jpg,Haldirams ,"Soan Papdi - Authentic Taste, Crispy & Flaky Texture, Perfect For Gifting",500 g,130.00,0.26,https://www.bigbasket.com/pd/100022365/haldirams-soan-papdi-500-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,"Tinned, Packed Sweets",271824,https://www.bigbasket.com/media/uploads/p/s/271824_2-haldirams-soan-papdi.jpg,Haldirams ,"Soan Papdi - Authentic Taste, Crispy & Flaky Texture, Perfect For Gifting",250 g,70.00,0.28,https://www.bigbasket.com/pd/271824/haldirams-soan-papdi-250-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chikki & Gajjak,40236886,https://www.bigbasket.com/media/uploads/p/s/40236886_1-sda-peanut-chikki-nice-made-with-jaggery-healthy-snack-protein-rich.jpg,SDA ,"Peanut Chikki Nice - Made With jaggery, Healthy Snack, Protein Rich",200 g,80.00,0.40,https://www.bigbasket.com/pd/40236886/sda-peanut-chikki-nice-made-with-jaggery-healthy-snack-protein-rich-200-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,"Tinned, Packed Sweets",20002413,https://www.bigbasket.com/media/uploads/p/s/20002413_2-haldirams-boondi.jpg,Haldirams ,Boondi,200 g,52.00,0.35,https://www.bigbasket.com/pd/20002413/haldirams-boondi-150-g-pouch/,-,-
